School Name,State,County,total_students,reduced_price,title_I
ALLEN EL,Texas,Bexar County,0.14133531754658865,0.2562145155040453,1
ALLEN EL,Texas,Nueces County,-0.24241461836978848,-0.5556439423657247,1
ALLEN ELLENDER SCHOOL,Louisiana,Jefferson Parish,0.3465969111762787,1.2113421129978923,1
ALLEN ES,Oklahoma,Pontotoc County,-0.5190715489141534,-0.5795221323030709,1
ALLEN H S,Texas,Collin County,7.030985329812708,2.5962771293639704,0
ALLEN HS,Oklahoma,Pontotoc County,-0.9429813618450351,-0.8421822216138788,0
ALLEN-BOWDEN PUBLIC SCHOOL,Oklahoma,Creek County,-0.47221835906389803,-0.31686204299226295,1
ALLIENE MULLENDORE EL,Texas,Tarrant County,-0.32050326812021407,0.37560546519077614,1
ALLISON EL,Texas,Travis County,-0.032690816182931216,-0.1497147134308397,1
ALMA D'ARTE CHARTER,New Mexico,DoÃƒÂ±a Ana County,-0.8448127735873572,-0.7466694618644941,1
ALMA HIGH SCHOOL,Arkansas,Crawford County,1.0739369059945283,1.306854872747277,1
ALMA INTERMEDIATE SCHOOL,Arkansas,Crawford County,0.5607829219203032,1.1158293532485077,1
ALMA MIDDLE SCHOOL,Arkansas,Crawford County,0.6143294246063092,1.2590984928725848,1
ALMA PRIMARY SCHOOL,Arkansas,Crawford County,0.5987116946562242,0.9725602136244306,1
ALMA REDWINE ELEMENTARY,Louisiana,Rapides Parish,-0.5636936344858251,-0.8899386014885712,1
ALMA SPIKES ELEMENTARY SCHOOL,Arkansas,Randolph County,-0.18217480284803161,0.3039708953787376,1
ALMEDA EL,Texas,Harris County,0.45368991654829094,0.4472400350028147,1
ALMOR WEST ES,Oklahoma,Comanche County,-0.44990731627806213,0.16070175575466059,0
ALOE EL,Texas,Victoria County,-0.13755271727635984,0.2562145155040453,1
ALONSO S PERALES EL,Texas,Bexar County,-0.16209486434077933,-1.009329551175302,1
ALPENA ELEMENTARY SCHOOL,Arkansas,Boone County,-0.41197854354214114,0.0413108060679297,1
ALPENA HIGH SCHOOL,Arkansas,Boone County,-0.6841732655293389,-0.4123748027416477,1
ALPHA,Texas,Montgomery County,-0.9697546131880381,-0.9138167914259173,0
ALPINE EL,Texas,Brewster County,-0.17771259429086442,0.8292910740003535,1
ALPINE H S,Texas,Brewster County,-0.5324581745856549,-0.1497147134308397,1
ALPINE MIDDLE,Texas,Brewster County,-0.5592314259286579,0.11294537587996822,1
ALTA LOMA EL,Texas,Tom Green County,-0.5146093403569862,-0.00644557380676265,1
ALTA VISTA EL,Texas,McLennan County,-0.10408615309760604,0.5188746048148533,1
ALTA VISTA EL,Texas,El Paso County,-0.30042332961296175,-0.31686204299226295,1
ALTA VISTA ELEMENTARY,New Mexico,Taos County,-0.9809101345809561,-1.0570859310499945,1
