School Name,State,County,total_students,reduced_price,title_I
ALBION PUBLIC SCHOOL,Oklahoma,Pushmataha County,-0.9686700254312571,-0.9947391244611731,1
ALBRIGHT MIDDLE,Texas,Harris County,1.641347656192667,2.3704915234569532,1
ALBUQUERQUE HIGH,New Mexico,Bernalillo County,2.8125094364085306,1.6150315820875782,1
ALCALDE ELEMENTARY,New Mexico,Rio Arriba County,-0.9084388481630127,-1.063417300949298,1
ALCOTT EL,Texas,Harris County,-0.12097197498929885,-0.39952826156408944,1
ALCOTT MS,Oklahoma,Cleveland County,0.11772194974041046,0.3788244053013275,0
ALDINE H S,Texas,Harris County,4.032748472176297,5.04894040649383,1
ALDINE J J A E P,Texas,Harris County,-1.17613296935521,-1.063417300949298,0
ALDINE MIDDLE,Texas,Harris County,0.6798796042440248,0.9282498172063277,1
ALDINE NINTH GRADE,Texas,Harris County,0.6843411729305615,0.974035268198411,1
ALDRIDGE EL,Texas,Collin County,0.006182732576994894,-0.42242098706013115,0
ALEDO H S,Texas,Parker County,2.1611204081741837,-0.2850646340838811,0
ALEDO MIDDLE,Texas,Parker County,0.3296464623509,-0.7658118695007563,1
ALEX ES,Oklahoma,Grady County,-0.7478223754476943,-0.5139918890442978,1
ALEX HS,Oklahoma,Grady County,-1.0155164966398917,-0.8573827714849229,0
ALEX SANGER PREPARATORY SCHOOL,Texas,Dallas County,-0.24143432952578764,-0.12481555561158936,1
ALEX W SPENCE TALENTED/GIFTED ACADEMY,Texas,Dallas County,1.2241909840014928,0.8137861897261194,1
ALEXANDER EL,Texas,Harris County,0.7735725466612939,0.8137861897261194,1
ALEXANDER ES,Oklahoma,Ottawa County,-0.13658746539217703,-0.12481555561158936,1
ALEXANDER LEARNING CENTER,Louisiana,Caddo Parish,-0.9485929663418423,-0.9260609479730479,1
ALEXANDER MIDDLE,Texas,Brazoria County,0.2537997946797774,-0.5368846145403395,0
ALEXANDRIA MIDDLE MAGNET SCHOOL,Louisiana,Rapides Parish,0.15564528357597174,-0.21638645759575606,1
ALEXANDRIA SENIOR HIGH SCHOOL,Louisiana,Rapides Parish,1.0724976486592477,0.42460985629341086,1
ALFONSO BORREGO SR EL,Texas,El Paso County,-0.14774138710851858,-0.7429191440047146,1
ALFRED M. BARBE HIGH SCHOOL,Louisiana,Calcasieu Parish,2.9642027717507755,1.340318876135078,0
ALFRED SORENSEN EL,Texas,Hidalgo County,-0.20128021134695806,-1.063417300949298,1
ALGODONES ELEMENTARY,New Mexico,Sandoval County,-0.9084388481630127,-1.063417300949298,1
ALICE BIRNEY ELEMENTARY SCHOOL,Louisiana,Jefferson Parish,0.15118371488943513,0.6306443857577859,1
ALICE CARLSON APPLIED LRN CTR,Texas,Tarrant County,-0.32397335022671514,-0.5597773400363812,0
ALICE D CONTRERAS,Texas,Tarrant County,0.6397254860651953,1.248747974150911,1
ALICE H S,Texas,Jim Wells County,1.7662715794156925,1.4318897781192446,1
ALICE JOHNSON J H,Texas,Harris County,1.3379609855081767,2.5307406019292453,1
ALICE KING COMMUNITY SCHOOL,New Mexico,Bernalillo County,-0.8504384552380366,-0.9031682224770063,0
ALICE MOORE ALEXANDER,Texas,Denton County,0.2471074416499725,0.5848589347657026,1
ALICE N. BOUCHER ELEMENTARY SCHOOL,Louisiana,Lafayette Parish,0.30287705023168027,-0.4453137125561728,1
ALICE PONDER EL,Texas,Tarrant County,0.10210645933753228,-0.079030104619506,1
ALICIA R CHACON,Texas,El Paso County,0.4634935229469987,1.7752806605598699,1
ALIEF ISD J J A E P,Texas,Harris County,-1.1649790476388684,-1.0176318499572148,0
ALIEF MIDDLE,Texas,Harris County,1.1461135319871019,1.248747974150911,1
ALIEF MONTESSORI COMMUNITY SCHOOL,Texas,Harris County,-0.709899041612133,0.08121897385278572,1
ALINE-CLEO ES,Oklahoma,Major County,-0.9575161037149156,-0.8573827714849229,1
ALINE-CLEO HS,Oklahoma,Alfalfa County,-1.1292864981465756,-1.0405245754532564,0
ALKEK EL,Texas,Bandera County,0.2069533234711429,0.6306443857577859,1
ALLEMANDS ELEMENTARY SCHOOL,Louisiana,St. Charles Parish,-0.6273600209112055,-0.35374281057200613,1
ALLEN EL,Texas,Bexar County,0.15341449923270342,0.42460985629341086,1
ALLEN EL,Texas,Nueces County,-0.2481266825555926,-0.5139918890442978,1
ALLEN ELLENDER SCHOOL,Louisiana,Jefferson Parish,0.4478780325441205,1.2945334251429945,1
ALLEN ES,Oklahoma,Pontotoc County,-0.509128450717985,-0.7658118695007563,1
ALLEN H S,Texas,Collin County,6.94838360882798,2.233135170480703,0
ALLEN HS,Oklahoma,Pontotoc County,-0.939669828968769,-0.8573827714849229,0
ALLEN-BOWDEN PUBLIC SCHOOL,Oklahoma,Creek County,-0.4533588421362772,0.1956826013329941,1
ALLIENE MULLENDORE EL,Texas,Tarrant County,-0.3395888406295933,0.4703953072854942,1
ALLISON EL,Texas,Travis County,-0.06743315075085937,0.17278987583695243,1
ALMA HIGH SCHOOL,Arkansas,Crawford County,1.061343726942906,1.340318876135078,1
ALMA INTERMEDIATE SCHOOL,Arkansas,Crawford County,0.5348786219315846,0.905357091710286,1
ALMA MIDDLE SCHOOL,Arkansas,Crawford County,0.5259554845585114,1.1342843466707029,1
ALMA PRIMARY SCHOOL,Arkansas,Crawford County,0.5504941123344629,0.6993225622459109,1
ALMA REDWINE ELEMENTARY,Louisiana,Rapides Parish,-0.5916674714189125,-0.9489536734690897,1
ALMA SPIKES ELEMENTARY SCHOOL,Arkansas,Randolph County,-0.16558766185466506,0.5161807582775776,1
ALMEDA EL,Texas,Harris County,0.4791090133498769,0.7908934642300777,1
ALMOR WEST ES,Oklahoma,Comanche County,-0.46005119516608217,0.33303895430924413,0
ALOE EL,Texas,Victoria County,0.021798222979873074,0.42460985629341086,1
ALONSO S PERALES EL,Texas,Bexar County,-0.1767415835710066,-0.9947391244611731,1
ALPENA ELEMENTARY SCHOOL,Arkansas,Boone County,-0.44220492041993564,0.42460985629341086,1
